ID,Sales
T1188451,48343.703
T1188452,21726.75
T1188453,46670.184
T1188454,31410.29
T1188455,55939.29
T1188456,24988.414
T1188457,27133.367
T1188458,34998.168
T1188459,56054.39
T1188460,21982.121
T1188461,44584.617
T1188462,36140.098
T1188463,22342.559
T1188464,46804.613
T1188465,35173.016
T1188466,30680.385
T1188467,25637.406
T1188468,35979.094
T1188469,35886.32
T1188470,21216.035
T1188471,36122.613
T1188472,40402.598
T1188473,40426.64
T1188474,44938.582
T1188475,21228.477
T1188476,44466.766
T1188477,35876.38
T1188478,35866.652
T1188479,21238.43
T1188480,44569.492
T1188481,48720.375
T1188482,40380.746
T1188483,48946.996
T1188484,48799.957
T1188485,27298.41
T1188486,22394.812
T1188487,35667.125
T1188488,35905.992
T1188489,36148.836
T1188490,48747.043
T1188491,35962.816
T1188492,31483.129
T1188493,31463.422
T1188494,48986.49
T1188495,28291.965
T1188496,44967.98
T1188497,25517.422
T1188498,36207.848
T1188499,36190.363
T1188500,56352.926
T1188501,30735.023
T1188502,36183.81
T1188503,31458.053
T1188504,31464.328
T1188505,31686.805
T1188506,46819.74
T1188507,35939.754
T1188508,36170.69
T1188509,28367.879
T1188510,36166.324
T1188511,31673.695
T1188512,39483.598
T1188513,31506.426
T1188514,35976.91
T1188515,56932.668
T1188516,36155.395
T1188517,47660.207
T1188518,35856.707
T1188519,46737.402
T1188520,21840.285
T1188521,48456.29
T1188522,35774.86
T1188523,27373.133
T1188524,40060.2
T1188525,56026.668
T1188526,27379.188
T1188527,35763.934
T1188528,31115.943
T1188529,46837.38
T1188530,35759.56
T1188531,49272.395
T1188532,35762.73
T1188533,35993.664
T1188534,36017.707
T1188535,56505.613
T1188536,56018.26
T1188537,56866.293
T1188538,56865.453
T1188539,44885.645
T1188540,39310.957
T1188541,35735.52
T1188542,56013.223
T1188543,35731.152
T1188544,35736.5
T1188545,36223.145
T1188546,27621.812
T1188547,35732.13
T1188548,48905.832
T1188549,27367.072
T1188550,35061.55
T1188551,35791.137
T1188552,21268.291
T1188553,35836.06
T1188554,56051.867
T1188555,35839.223
T1188556,56535.86
T1188557,22243.82
T1188558,27530.938
T1188559,35256.066
T1188560,35822.94
T1188561,39383.066
T1188562,28410.441
T1188563,35823.92
T1188564,56893.184
T1188565,39374.324
T1188566,40092.0
T1188567,46771.004
T1188568,22268.707
T1188569,35803.27
T1188570,36041.746
T1188571,28487.027
T1188572,56037.59
T1188573,31340.246
T1188574,36033.004
T1188575,35978.113
T1188576,56035.062
T1188577,35795.508
T1188578,31332.727
T1188579,35124.934
T1188580,35280.105
T1188581,30754.695
T1188582,27248.477
T1188583,31552.545
T1188584,28868.229
T1188585,70032.09
T1188586,35362.777
T1188587,46596.254
T1188588,31561.115
T1188589,26659.348
T1188590,36008.715
T1188591,25799.203
T1188592,31229.46
T1188593,22115.668
T1188594,55861.15
T1188595,30620.844
T1188596,35639.56
T1188597,70003.78
T1188598,55857.79
T1188599,50464.94
T1188600,31581.684
T1188601,39883.504
T1188602,27732.742
T1188603,70006.05
T1188604,35456.355
T1188605,46602.137
T1188606,27343.389
T1188607,46943.37
T1188608,40286.516
T1188609,27649.945
T1188610,56736.91
T1188611,27918.668
T1188612,44756.266
T1188613,46614.73
T1188614,56370.344
T1188615,31459.398
T1188616,56140.363
T1188617,27937.75
T1188618,48768.043
T1188619,22897.2
T1188620,35440.934
T1188621,30583.137
T1188622,34700.418
T1188623,46847.46
T1188624,25143.32
T1188625,56725.145
T1188626,34696.816
T1188627,34699.195
T1188628,39881.105
T1188629,30559.145
T1188630,36251.56
T1188631,28086.695
T1188632,39047.93
T1188633,35384.027
T1188634,31636.527
T1188635,40297.44
T1188636,29155.25
T1188637,46556.76
T1188638,31596.719
T1188639,55825.863
T1188640,25399.84
T1188641,34836.812
T1188642,34753.246
T1188643,39057.793
T1188644,27811.498
T1188645,30573.672
T1188646,30703.113
T1188647,31614.89
T1188648,35725.074
T1188649,27821.596
T1188650,31557.328
T1188651,30807.148
T1188652,58915.152
T1188653,46561.805
T1188654,35535.2
T1188655,25944.012
T1188656,44357.77
T1188657,39876.297
T1188658,39074.35
T1188659,47063.438
T1188660,30646.555
T1188661,56332.535
T1188662,55846.027
T1188663,35353.176
T1188664,22206.691
T1188665,35514.637
T1188666,49092.6
T1188667,35518.06
T1188668,55840.99
T1188669,56120.76
T1188670,55840.145
T1188671,55839.305
T1188672,55838.465
T1188673,56323.293
T1188674,35685.832
T1188675,46565.16
T1188676,35689.26
T1188677,27393.873
T1188678,46723.094
T1188679,56350.18
T1188680,25027.473
T1188681,27294.922
T1188682,48312.617
T1188683,39724.832
T1188684,25056.436
T1188685,55910.72
T1188686,35458.94
T1188687,46639.098
T1188688,31501.127
T1188689,46634.895
T1188690,35445.824
T1188691,48567.465
T1188692,35670.207
T1188693,55898.957
T1188694,24694.152
T1188695,27894.436
T1188696,44186.598
T1188697,30524.865
T1188698,55904.0
T1188699,56965.434
T1188700,43919.15
T1188701,26719.957
T1188702,59108.64
T1188703,25608.88
T1188704,34736.45
T1188705,56150.44
T1188706,55046.973
T1188707,34205.59
T1188708,21917.844
T1188709,48721.223
T1188710,55056.94
T1188711,37354.75
T1188712,25420.14
T1188713,57537.613
T1188714,34145.035
T1188715,29536.395
T1188716,20348.807
T1188717,57339.004
T1188718,34774.797
T1188719,33834.914
T1188720,20826.176
T1188721,22460.375
T1188722,55037.004
T1188723,57511.71
T1188724,20405.512
T1188725,34128.137
T1188726,44230.273
T1188727,33890.766
T1188728,48500.637
T1188729,34078.082
T1188730,39630.38
T1188731,54667.074
T1188732,28669.537
T1188733,48815.02
T1188734,55027.035
T1188735,20126.496
T1188736,25924.469
T1188737,29898.297
T1188738,21618.365
T1188739,34381.613
T1188740,33488.605
T1188741,34314.02
T1188742,47244.81
T1188743,33420.52
T1188744,38670.45
T1188745,54736.99
T1188746,39265.01
T1188747,34163.113
T1188748,46585.598
T1188749,29915.273
T1188750,28498.56
T1188751,55804.582
T1188752,21164.04
T1188753,57364.91
T1188754,34648.062
T1188755,45501.098
T1188756,34819.105
T1188757,33396.332
T1188758,57150.652
T1188759,55116.754
T1188760,38126.395
T1188761,34254.875
T1188762,56844.047
T1188763,45216.85
T1188764,21211.637
T1188765,42843.87
T1188766,34785.31
T1188767,33839.777
T1188768,25909.66
T1188769,26933.8
T1188770,55600.566
T1188771,44754.93
T1188772,34724.1
T1188773,56143.51
T1188774,38704.246
T1188775,33247.867
T1188776,26665.379
T1188777,22051.115
T1188778,19266.354
T1188779,45706.895
T1188780,42525.785
T1188781,34075.652
T1188782,46117.637
T1188783,30195.387
T1188784,24602.545
T1188785,30237.309
T1188786,47075.652
T1188787,37276.934
T1188788,34702.676
T1188789,20040.82
T1188790,29549.82
T1188791,35317.598
T1188792,27214.625
T1188793,47016.598
T1188794,35300.703
T1188795,32625.525
T1188796,30210.012
T1188797,55863.99
T1188798,39092.902
T1188799,22071.828
T1188800,60137.703
T1188801,29761.453
T1188802,23959.242
T1188803,28428.396
T1188804,28442.266
T1188805,35197.816
T1188806,29522.215
T1188807,30237.828
T1188808,34116.91
T1188809,49149.46
T1188810,24461.008
T1188811,26989.053
T1188812,35364.13
T1188813,24625.04
T1188814,34048.902
T1188815,25183.145
T1188816,33837.27
T1188817,35385.48
T1188818,29262.121
T1188819,56525.758
T1188820,38323.74
T1188821,29481.268
T1188822,44759.496
T1188823,54886.43
T1188824,57556.51
T1188825,45360.49
T1188826,46980.074
T1188827,33106.96
T1188828,34948.766
T1188829,34141.227
T1188830,20448.043
T1188831,44736.73
T1188832,35131.723
T1188833,39714.87
T1188834,25073.662
T1188835,33810.598
T1188836,25097.035
T1188837,34381.734
T1188838,23620.506
T1188839,20424.416
T1188840,24237.043
T1188841,43930.12
T1188842,33885.902
T1188843,34457.652
T1188844,44510.44
T1188845,37301.254
T1188846,29367.527
T1188847,38355.582
T1188848,35258.457
T1188849,29281.258
T1188850,47611.094
T1188851,48664.297
T1188852,44709.434
T1188853,35233.105
T1188854,33466.72
T1188855,35012.81
T1188856,26183.512
T1188857,39807.81
T1188858,45259.098
T1188859,44358.355
T1188860,47576.156
T1188861,35199.31
T1188862,29212.605
T1188863,21717.602
T1188864,46923.566
T1188865,33204.098
T1188866,34391.465
T1188867,34884.723
T1188868,33960.562
T1188869,25669.992
T1188870,25690.625
T1188871,43115.094
T1188872,28586.863
T1188873,34397.695
T1188874,34063.414
T1188875,56118.684
T1188876,33944.34
T1188877,33614.355
T1188878,33446.02
T1188879,23863.178
T1188880,56681.816
T1188881,33673.734
T1188882,56661.88
T1188883,47357.777
T1188884,56075.504
T1188885,37818.7
T1188886,25495.45
T1188887,28687.322
T1188888,29404.707
T1188889,20276.39
T1188890,48074.53
T1188891,25378.16
T1188892,34411.344
T1188893,24314.809
T1188894,73132.42
T1188895,34202.062
T1188896,29275.027
T1188897,33230.98
T1188898,73322.59
T1188899,34342.324
T1188900,33233.41
T1188901,33240.703
T1188902,55764.637
T1188903,55402.074
T1188904,43582.734
T1188905,25533.105
T1188906,34328.676
T1188907,22179.55
T1188908,34420.44
T1188909,56303.01
T1188910,34415.895
T1188911,46807.004
T1188912,56841.316
T1188913,70618.64
T1188914,34146.168
T1188915,24722.312
T1188916,34201.285
T1188917,46277.78
T1188918,24638.314
T1188919,45215.44
T1188920,34288.504
T1188921,45757.594
T1188922,22607.926
T1188923,37896.043
T1188924,34183.09
T1188925,19810.096
T1188926,54751.59
T1188927,55885.527
T1188928,46696.41
T1188929,33568.848
T1188930,56218.035
T1188931,28932.875
T1188932,60955.12
T1188933,28620.906
T1188934,34356.746
T1188935,24389.463
T1188936,33139.652
T1188937,29625.988
T1188938,29425.834
T1188939,38619.46
T1188940,37936.996
T1188941,55142.895
T1188942,28849.48
T1188943,33459.668
T1188944,43611.727
T1188945,55541.63
T1188946,45023.363
T1188947,22279.504
T1188948,20745.184
T1188949,43113.258
T1188950,33546.113
T1188951,47654.582
T1188952,25508.002
T1188953,25278.207
T1188954,34238.457
T1188955,47245.59
T1188956,42402.71
T1188957,34365.074
T1188958,44955.113
T1188959,71777.47
T1188960,56533.176
T1188961,48466.344
T1188962,33956.418
T1188963,57160.305
T1188964,34182.566
T1188965,56874.324
T1188966,28533.365
T1188967,34633.223
T1188968,56865.684
T1188969,44062.145
T1188970,55296.188
T1188971,38383.18
T1188972,22865.156
T1188973,34483.363
T1188974,71743.8
T1188975,57100.496
T1188976,34474.266
T1188977,38241.844
T1188978,19347.229
T1188979,56045.33
T1188980,55256.312
T1188981,33403.63
T1188982,34726.16
T1188983,38136.12
T1188984,34565.254
T1188985,24594.777
T1188986,38669.043
T1188987,43377.137
T1188988,57252.652
T1188989,34018.3
T1188990,38140.98
T1188991,23752.305
T1188992,34542.51
T1188993,29290.42
T1188994,29000.326
T1188995,20569.07
T1188996,51658.74
T1188997,34533.41
T1188998,48725.164
T1188999,25649.36
T1189000,22312.82
T1189001,33916.91
T1189002,23656.996
T1189003,55385.902
T1189004,55714.555
T1189005,19720.31
T1189006,26142.236
T1189007,34497.79
T1189008,55744.773
T1189009,25130.45
T1189010,29331.758
T1189011,56950.97
T1189012,56911.094
T1189013,29723.2
T1189014,29838.951
T1189015,28240.818
T1189016,56881.188
T1189017,33922.453
T1189018,29709.55
T1189019,33532.375
T1189020,38946.004
T1189021,47385.434
T1189022,28976.258
T1189023,33313.523
T1189024,29741.264
T1189025,25815.523
T1189026,56223.266
T1189027,33900.01
T1189028,54935.645
T1189029,20554.871
T1189030,29458.203
T1189031,46247.637
T1189032,24273.633
T1189033,33769.043
T1189034,56762.06
T1189035,29533.586
T1189036,46222.293
T1189037,29319.602
T1189038,34529.637
T1189039,33405.926
T1189040,29363.914
T1189041,44923.27
T1189042,48331.145
T1189043,45571.71
T1189044,33313.652
T1189045,55884.332
T1189046,27518.262
T1189047,48920.47
T1189048,35247.63
T1189049,39974.69
T1189050,29686.412
T1189051,35347.246
T1189052,39939.113
T1189053,35584.723
T1189054,58219.805
T1189055,57508.965
T1189056,34176.625
T1189057,34712.53
T1189058,58150.723
T1189059,47344.367
T1189060,35442.406
T1189061,74427.72
T1189062,35492.215
T1189063,58116.18
T1189064,34846.316
T1189065,48870.66
T1189066,34854.76
T1189067,34805.473
T1189068,29563.16
T1189069,30375.969
T1189070,47253.082
T1189071,29288.379
T1189072,34001.895
T1189073,54679.547
T1189074,23370.494
T1189075,34014.723
T1189076,55491.01
T1189077,26187.762
T1189078,33141.176
T1189079,38229.336
T1189080,29595.305
T1189081,55030.785
T1189082,42264.613
T1189083,55483.934
T1189084,28579.086
T1189085,34071.125
T1189086,33737.664
T1189087,33916.8
T1189088,37466.81
T1189089,33814.51
T1189090,34043.582
T1189091,33636.73
T1189092,34045.33
T1189093,34004.23
T1189094,25366.344
T1189095,55016.723
T1189096,44497.164
T1189097,33253.875
T1189098,26729.146
T1189099,33169.16
T1189100,55502.715
T1189101,29430.844
T1189102,37538.08
T1189103,34034.8
T1189104,55323.473
T1189105,51299.5
T1189106,28808.285
T1189107,38188.24
T1189108,33835.062
T1189109,45664.754
T1189110,44773.49
T1189111,33139.863
T1189112,34070.246
T1189113,22979.95
T1189114,27245.125
T1189115,33139.426
T1189116,54821.125
T1189117,26351.973
T1189118,33177.465
T1189119,25655.805
T1189120,37405.6
T1189121,20174.438
T1189122,44604.613
T1189123,29421.39
T1189124,33988.926
T1189125,33898.02
T1189126,29282.693
T1189127,46770.523
T1189128,59255.855
T1189129,33869.6
T1189130,33890.152
T1189131,55063.824
T1189132,34140.125
T1189133,23674.371
T1189134,44839.863
T1189135,33178.777
T1189136,38904.562
T1189137,25726.023
T1189138,33889.273
T1189139,29422.229
T1189140,45046.707
T1189141,42495.52
T1189142,62108.38
T1189143,29382.215
T1189144,32869.57
T1189145,28530.617
T1189146,19631.217
T1189147,38227.152
T1189148,33895.473
T1189149,45385.266
T1189150,34073.746
T1189151,34035.707
T1189152,45567.754
T1189153,59067.086
T1189154,58873.598
T1189155,38125.715
T1189156,54934.387
T1189157,33999.418
T1189158,54152.926
T1189159,33984.99
T1189160,25667.023
T1189161,36359.566
T1189162,33838.12
T1189163,20970.006
T1189164,33913.957
T1189165,34010.633
T1189166,29296.4
T1189167,33221.19
T1189168,44559.246
T1189169,25767.754
T1189170,34016.035
T1189171,25505.594
T1189172,68680.98
T1189173,55255.254
T1189174,23106.414
T1189175,44822.215
T1189176,34040.52
T1189177,34226.08
T1189178,29425.242
T1189179,34016.473
T1189180,33892.336
T1189181,29593.729
T1189182,54554.484
T1189183,33838.56
T1189184,25513.943
T1189185,29429.922
T1189186,44617.215
T1189187,38061.74
T1189188,34016.91
T1189189,45074.137
T1189190,42758.742
T1189191,54896.38
T1189192,55460.336
T1189193,33850.8
T1189194,33820.125
T1189195,55196.06
T1189196,33635.305
T1189197,42841.082
T1189198,42347.03
T1189199,34065.0
T1189200,29225.19
T1189201,38235.86
T1189202,34122.293
T1189203,33969.402
T1189204,54934.137
T1189205,42450.023
T1189206,28282.217
T1189207,33929.387
T1189208,36409.082
T1189209,55705.74
T1189210,42587.098
T1189211,37415.22
T1189212,55214.934
T1189213,25725.387
T1189214,42571.973
T1189215,54931.777
T1189216,33995.92
T1189217,50799.984
T1189218,38237.605
T1189219,34087.3
T1189220,46722.855
T1189221,38354.785
T1189222,23317.39
T1189223,47194.71
T1189224,32568.06
T1189225,25840.137
T1189226,54422.348
T1189227,19104.082
T1189228,46766.547
T1189229,19091.072
T1189230,54936.496
T1189231,47095.082
T1189232,28420.082
T1189233,34036.223
T1189234,46307.684
T1189235,23162.164
T1189236,55724.617
T1189237,33959.703
T1189238,33187.086
T1189239,33952.777
T1189240,46679.777
T1189241,33942.184
T1189242,46743.49
T1189243,20292.883
T1189244,19074.812
T1189245,45240.21
T1189246,33596.918
T1189247,20465.18
T1189248,34061.504
T1189249,54938.855
T1189250,54953.016
T1189251,19724.34
T1189252,38349.973
T1189253,54448.305
T1189254,42941.06
T1189255,45100.094
T1189256,20407.738
T1189257,28707.19
T1189258,59203.94
T1189259,33763.254
T1189260,33497.297
T1189261,44807.094
T1189262,38345.6
T1189263,46949.48
T1189264,38151.074
T1189265,20185.055
T1189266,71408.53
T1189267,55233.81
T1189268,23666.238
T1189269,33170.473
T1189270,33857.355
T1189271,33674.94
T1189272,33945.234
T1189273,54497.855
T1189274,34068.066
T1189275,55019.332
T1189276,54809.324
T1189277,46772.426
T1189278,33943.527
T1189279,29535.652
T1189280,33994.33
T1189281,20579.459
T1189282,33260.1
T1189283,25175.73
T1189284,55613.613
T1189285,29443.232
T1189286,34021.797
T1189287,33901.957
T1189288,55318.76
T1189289,58899.55
T1189290,23009.473
T1189291,44598.73
T1189292,46908.31
T1189293,37517.965
T1189294,29732.43
T1189295,20141.918
T1189296,45662.69
T1189297,33909.48
T1189298,54990.676
T1189299,33954.977
T1189300,38238.48
T1189301,25411.105
T1189302,33992.42
T1189303,34045.05
T1189304,29484.516
T1189305,20476.035
T1189306,37419.152
T1189307,29228.041
T1189308,33956.605
T1189309,69959.86
T1189310,34066.754
T1189311,55200.684
T1189312,19954.094
T1189313,69752.8
T1189314,58908.99
T1189315,69962.22
T1189316,19143.107
T1189317,42807.473
T1189318,54995.49
T1189319,46862.94
T1189320,34051.973
T1189321,55538.207
T1189322,26076.982
T1189323,28655.258
T1189324,46742.18
T1189325,20646.525
T1189326,33951.76
T1189327,33233.867
T1189328,37474.242
T1189329,45614.15
T1189330,46995.97
T1189331,28455.625
T1189332,44849.945
T1189333,34102.355
T1189334,33833.31
T1189335,38310.184
T1189336,28298.832
T1189337,28502.541
T1189338,23020.027
T1189339,25978.457
T1189340,34078.56
T1189341,42888.133
T1189342,55396.53
T1189343,25953.951
T1189344,33697.86
T1189345,44641.582
T1189346,33971.0
T1189347,33689.33
T1189348,33878.414
T1189349,55387.19
T1189350,29616.027
T1189351,45757.254
T1189352,33724.87
T1189353,33991.94
T1189354,25976.209
T1189355,55424.85
T1189356,55134.707
T1189357,28481.215
T1189358,55115.83
T1189359,70660.89
T1189360,69342.57
T1189361,54355.406
T1189362,23233.262
T1189363,60209.527
T1189364,25300.977
T1189365,37501.35
T1189366,29513.488
T1189367,29265.004
T1189368,34121.22
T1189369,28912.707
T1189370,34027.4
T1189371,23117.184
T1189372,40583.387
T1189373,45249.598
T1189374,29546.818
T1189375,46988.97
T1189376,55101.668
T1189377,38122.652
T1189378,55422.582
T1189379,33784.582
T1189380,41921.63
T1189381,42257.973
T1189382,46892.348
T1189383,34075.06
T1189384,70607.28
T1189385,44651.664
T1189386,33884.465
T1189387,44737.36
T1189388,55370.668
T1189389,45498.02
T1189390,44637.38
T1189391,29396.432
T1189392,25679.531
T1189393,29522.648
T1189394,40359.54
T1189395,34081.617
T1189396,33883.594
T1189397,55247.87
T1189398,28601.748
T1189399,46813.824
T1189400,55427.207
T1189401,55361.23
T1189402,20139.467
T1189403,29466.887
T1189404,33875.57
T1189405,40816.465
T1189406,23020.133
T1189407,23269.238
T1189408,23267.57
T1189409,38114.785
T1189410,34024.34
T1189411,72102.56
T1189412,55436.74
T1189413,55696.3
T1189414,33980.62
T1189415,25364.2
T1189416,54757.418
T1189417,46810.85
T1189418,25524.992
T1189419,37401.227
T1189420,33873.1
T1189421,29356.512
T1189422,20667.684
T1189423,29302.0
T1189424,28821.443
T1189425,29933.771
T1189426,24755.188
T1189427,42970.465
T1189428,44686.105
T1189429,41696.75
T1189430,33154.293
T1189431,44739.88
T1189432,46592.47
T1189433,55151.13
T1189434,55377.75
T1189435,33870.91
T1189436,46903.418
T1189437,39774.027
T1189438,20759.8
T1189439,75074.84
T1189440,57364.363
T1189441,20734.494
T1189442,30099.676
T1189443,46512.875
T1189444,34785.668
T1189445,30022.395
T1189446,35520.57
T1189447,30196.98
T1189448,58593.555
T1189449,30095.906
T1189450,35614.043
T1189451,48777.086
T1189452,32258.982
T1189453,57126.043
T1189454,54876.36
T1189455,24396.023
T1189456,34598.598
T1189457,50023.023
T1189458,44721.613
T1189459,57686.418
T1189460,30430.93
T1189461,19994.01
T1189462,57121.223
T1189463,47412.16
T1189464,35455.92
T1189465,48454.785
T1189466,35527.434
T1189467,30826.3
T1189468,35489.332
T1189469,58400.383
T1189470,30811.898
T1189471,21019.475
T1189472,21016.23
T1189473,30841.598
T1189474,49725.816
T1189475,49108.45
T1189476,26060.64
T1189477,58868.906
T1189478,21067.516
T1189479,36123.402
T1189480,57666.48
T1189481,27229.555
T1189482,30675.5
T1189483,35405.23
T1189484,34820.836
T1189485,35435.457
T1189486,46928.76
T1189487,57326.61
T1189488,49697.426
T1189489,57246.38
T1189490,61251.957
T1189491,35393.66
T1189492,23564.86
T1189493,26977.355
T1189494,34901.332
T1189495,34570.035
T1189496,34601.12
T1189497,46551.52
T1189498,27609.363
T1189499,35114.516
T1189500,24105.438
T1189501,48109.113
T1189502,34995.145
T1189503,75768.87
T1189504,56628.402
T1189505,24840.129
T1189506,25967.44
T1189507,35939.582
T1189508,58153.98
T1189509,57266.777
T1189510,57951.797
T1189511,30667.219
T1189512,57147.277
T1189513,35537.76
T1189514,35144.76
T1189515,34829.082
T1189516,35340.133
T1189517,39888.836
T1189518,49393.26
T1189519,21271.701
T1189520,30424.676
T1189521,48250.19
T1189522,21371.656
T1189523,30068.283
T1189524,48723.023
T1189525,30773.273
T1189526,62537.9
T1189527,34867.73
T1189528,50394.387
T1189529,57067.05
T1189530,35012.957
T1189531,46980.06
T1189532,20036.31
T1189533,38896.29
T1189534,57378.426
T1189535,44755.223
T1189536,73008.875
T1189537,44649.58
T1189538,35880.438
T1189539,30572.379
T1189540,39746.004
T1189541,57265.254
T1189542,36101.516
T1189543,35945.973
T1189544,57064.688
T1189545,35138.777
T1189546,29624.688
T1189547,44274.395
T1189548,45298.293
T1189549,46600.254
T1189550,56578.855
T1189551,40395.996
T1189552,35535.887
T1189553,29877.488
T1189554,57915.695
T1189555,49905.93
T1189556,26103.117
T1189557,24516.707
T1189558,59381.074
T1189559,35309.543
T1189560,34633.047
T1189561,35303.418
T1189562,26220.906
T1189563,48810.33
T1189564,35650.254
T1189565,29385.055
T1189566,43671.504
T1189567,20060.107
T1189568,34903.438
T1189569,45001.09
T1189570,47621.684
T1189571,21298.695
T1189572,48874.04
T1189573,25542.123
T1189574,35812.844
T1189575,35514.688
T1189576,57069.406
T1189577,57083.562
T1189578,35430.668
T1189579,20372.953
T1189580,20833.457
T1189581,21404.117
T1189582,35574.21
T1189583,38251.73
T1189584,39751.043
T1189585,57885.793
T1189586,26081.623
T1189587,35453.355
T1189588,30878.309
T1189589,35607.926
T1189590,49051.38
T1189591,39946.137
T1189592,38903.85
T1189593,30456.127
T1189594,44103.223
T1189595,35062.74
T1189596,72772.09
T1189597,35914.234
T1189598,39449.17
T1189599,57331.23
T1189600,20597.398
T1189601,73419.1
T1189602,30157.979
T1189603,61291.832
T1189604,72782.07
T1189605,42688.383
T1189606,48626.184
T1189607,35675.23
T1189608,39009.707
T1189609,34886.715
T1189610,35525.33
T1189611,30758.578
T1189612,35726.293
T1189613,39503.78
T1189614,49625.914
T1189615,57955.57
T1189616,45211.746
T1189617,30240.8
T1189618,57345.484
T1189619,20017.27
T1189620,26304.41
T1189621,46555.723
T1189622,57062.332
T1189623,45059.66
T1189624,54009.094
T1189625,35460.074
T1189626,35068.305
T1189627,39749.363
T1189628,59301.324
T1189629,29583.363
T1189630,49198.934
T1189631,40488.934
T1189632,30367.537
T1189633,23675.402
T1189634,26627.938
T1189635,50459.98
T1189636,33925.582
T1189637,63054.562
T1189638,56552.9
T1189639,49638.285
T1189640,40311.504
T1189641,36311.34
T1189642,43425.098
T1189643,26812.99
T1189644,35199.406
T1189645,39385.37
T1189646,29955.09
T1189647,30976.207
T1189648,35551.656
T1189649,38275.516
T1189650,43835.77
T1189651,35164.926
T1189652,49009.223
T1189653,46792.926
T1189654,44409.66
T1189655,71623.24
T1189656,44176.316
T1189657,30734.523
T1189658,30474.273
T1189659,36201.504
T1189660,58364.277
T1189661,35412.184
T1189662,30837.418
T1189663,46565.81
T1189664,58081.387
T1189665,24654.742
T1189666,34617.402
T1189667,65774.69
T1189668,34935.785
T1189669,20318.818
T1189670,57047.47
T1189671,23943.418
T1189672,36005.113
T1189673,30108.736
T1189674,29912.26
T1189675,27379.78
T1189676,48130.08
T1189677,34824.04
T1189678,56810.098
T1189679,36074.766
T1189680,48724.996
T1189681,34310.5
T1189682,35077.55
T1189683,47801.117
T1189684,23678.02
T1189685,35166.605
T1189686,35439.074
T1189687,40698.105
T1189688,36851.883
T1189689,34852.605
T1189690,24222.312
T1189691,26625.344
T1189692,74273.586
T1189693,34617.082
T1189694,58071.42
T1189695,34845.043
T1189696,34956.785
T1189697,57194.375
T1189698,58921.56
T1189699,34698.582
T1189700,35383.8
T1189701,35177.527
T1189702,62757.207
T1189703,58105.098
T1189704,31057.094
T1189705,30338.234
T1189706,48010.457
T1189707,21592.164
T1189708,30666.377
T1189709,35764.64
T1189710,29762.502
T1189711,35175.848
T1189712,26162.555
T1189713,34880.332
T1189714,34958.47
T1189715,26530.344
T1189716,38995.43
T1189717,35498.723
T1189718,46473.387
T1189719,35998.727
T1189720,35171.87
T1189721,27890.137
T1189722,47083.402
T1189723,35138.04
T1189724,41325.58
T1189725,30100.96
T1189726,57634.098
T1189727,57816.01
T1189728,26300.613
T1189729,57232.223
T1189730,35545.773
T1189731,48684.668
T1189732,35496.207
T1189733,56685.035
T1189734,26214.992
T1189735,35500.406
T1189736,57281.676
T1189737,49107.49
T1189738,44802.27
