ID,Sales
T1188495,25189.64620023949
T1188496,46928.94803085544
T1188497,24906.23732597575
T1188498,35426.09073012574
T1188499,38182.66809330978
T1188500,53198.441179486916
T1188501,32631.022851605754
T1188502,38024.84831367207
T1188503,28487.17070505282
T1188504,32252.168252405794
T1188505,31997.445041003906
T1188506,49228.31460913122
T1188507,39081.70632418043
T1188508,38081.25095528069
T1188509,27112.969682094426
T1188510,35731.34831802559
T1188511,32264.776655798385
T1188512,39276.10881452842
T1188513,30317.540987322383
T1188514,37817.08977693714
T1188515,55678.45500863776
T1188516,35668.27468042848
T1188517,50951.85472622197
T1188518,35907.95672859593
T1188519,48301.29410517047
T1188520,22486.24066236899
T1188521,47354.15880572635
T1188522,37476.69959892523
T1188523,29932.73261413981
T1188524,42365.877800914255
T1188525,58877.20089630483
T1188526,29896.576833345
T1188527,37568.457183334285
T1188528,34054.52392871597
T1188529,49197.413648183436
T1188530,37580.721205890666
T1188531,47954.82413622181
T1188532,37505.36831473448
T1188533,36908.7764983234
T1188534,36915.6566704747
T1188535,56361.96076254348
T1188536,58837.876629324404
T1188537,66108.14956789608
T1188538,59845.264372353166
T1188539,44018.17424158344
T1188540,38985.583010826296
T1188541,37301.70385454202
T1188542,61577.338781122264
T1188543,37301.70385454202
T1188544,37394.634495261314
T1188545,35892.55990882754
T1188546,27081.192534839
T1188547,37241.047438947266
T1188548,48472.303460123425
T1188549,29943.02937019874
T1188550,34175.40320274117
T1188551,37439.37584926182
T1188552,20395.074399102716
T1188553,37084.68386945995
T1188554,60112.506848017685
T1188555,36362.42652823233
T1188556,56984.17167510596
T1188557,24891.066642593905
T1188558,27123.268981002577
T1188559,35006.662742448476
T1188560,37493.92496588153
T1188561,40582.44250795771
T1188562,25997.16264710098
T1188563,37066.31848433611
T1188564,55451.80352998172
T1188565,40009.292921470194
T1188566,42404.598200792985
T1188567,49219.65508763071
T1188568,23894.310180793844
T1188569,37371.6183689922
T1188570,36790.98525504703
T1188571,27146.703981495484
T1188572,58615.98701063461
T1188573,32354.549633820472
T1188574,36790.98525504703
T1188575,38390.2961884584
T1188576,58225.64077018003
T1188577,37108.3650262553
T1188578,32287.71632009196
T1188579,33811.269216170374
T1188580,34448.59978312401
T1188581,33165.5824155059
T1188582,27185.996023529955
T1188583,31868.81414662174
T1188584,27384.79809162788
T1188585,71576.4690953546
T1188586,34898.88690100904
T1188587,51243.058495959966
T1188588,31557.841670680802
T1188589,23671.36401120394
T1188590,38425.771666534165
T1188591,29978.642432968845
T1188592,32147.568406139762
T1188593,21593.82507306405
T1188594,63977.80879065897
T1188595,30037.820850212942
T1188596,36794.18726226728
T1188597,75661.9586990255
T1188598,61505.86010350958
T1188599,51243.459660830435
T1188600,31691.111761293523
T1188601,42597.62506662309
T1188602,26859.174070717436
T1188603,72594.16886346063
T1188604,36919.69469995781
T1188605,56303.615289600944
T1188606,26091.01344676402
T1188607,54586.8194477757
T1188608,42600.591882680106
T1188609,27940.858342247997
T1188610,56147.74174147488
T1188611,30105.155495030234
T1188612,46163.13662224662
T1188613,46894.374775007425
T1188614,53916.17076653556
T1188615,31601.822652707095
T1188616,55746.886158691625
T1188617,29959.264901505285
T1188618,50226.61099119624
T1188619,24657.288092508632
T1188620,37005.18120413979
T1188621,32324.176199537254
T1188622,34855.76347089852
T1188623,43421.50823649677
T1188624,23792.99401910262
T1188625,56678.28314425083
T1188626,35051.44231921769
T1188627,34966.321707790994
T1188628,42080.000170767395
T1188629,32100.34340479321
T1188630,35847.10923459297
T1188631,30109.20664148482
T1188632,40196.33844457829
T1188633,35915.323266680614
T1188634,31662.848580811173
T1188635,42551.79312638033
T1188636,27736.667238294103
T1188637,50282.0925404068
T1188638,31209.506763345307
T1188639,67446.3326118897
T1188640,27182.494804830803
T1188641,35377.38387526139
T1188642,35277.034794102816
T1188643,40894.79759723182
T1188644,28286.73672011467
T1188645,31145.308271289152
T1188646,31233.158651896298
T1188647,31850.882948132486
T1188648,36943.79696287778
T1188649,27883.047837355967
T1188650,26738.27229501042
T1188651,32665.62254926683
T1188652,61494.62311160706
T1188653,51477.67829401539
T1188654,37085.16981758159
T1188655,30065.117817106428
T1188656,43933.703117267374
T1188657,42372.07169526043
T1188658,39824.828490428634
T1188659,47967.22984227102
T1188660,30644.451879940694
T1188661,54771.60662780959
T1188662,61569.90145103787
T1188663,35487.33132951777
T1188664,22007.5193826393
T1188665,36800.49005413911
T1188666,48744.40132272304
T1188667,36907.78276330351
T1188668,62380.60470053577
T1188669,59618.99082923807
T1188670,66234.13369232381
T1188671,62682.40002580429
T1188672,63219.34489254104
T1188673,54444.00728750611
T1188674,37006.5883981569
T1188675,51076.976400437954
T1188676,37006.5883981569
T1188677,26191.655658474938
T1188678,45674.10449808457
T1188679,54251.60358546126
T1188680,25780.91318933709
T1188681,27099.03111808619
T1188682,47980.86098932037
T1188683,41662.12569280628
T1188684,24646.824014187627
T1188685,54349.75582034221
T1188686,35316.36772803076
T1188687,46699.790914357676
T1188688,32423.08941236019
T1188689,46587.39467128046
T1188690,35229.666324597594
T1188691,48262.10088890338
T1188692,36599.4744451599
T1188693,54425.79139643275
T1188694,25470.932145737694
T1188695,30397.312085346406
T1188696,46123.446535719064
T1188697,32189.67959779863
T1188698,54325.65450483419
T1188699,54801.9262180537
T1188700,40646.414321108954
T1188701,26638.62085638585
T1188702,58634.40871222049
T1188703,25801.47517985119
T1188704,35369.4400420939
T1188705,54017.121362193255
T1188706,64889.774512264434
T1188707,32862.264476829194
T1188708,24549.945279716463
T1188709,46911.64798289102
T1188710,60512.2162713255
T1188711,38299.01169492658
T1188712,30255.710946649866
T1188713,58710.00523984132
T1188714,36278.92944724608
T1188715,30367.116315744766
T1188716,19517.984009543397
T1188717,56999.925917148095
T1188718,35861.7580316233
T1188719,35970.32306075425
T1188720,21930.195313789736
T1188721,24708.05906139066
T1188722,60582.62538388953
T1188723,58705.3271203416
T1188724,19436.268829739525
T1188725,36473.50061235788
T1188726,44833.17891250779
T1188727,36052.48507250045
T1188728,48148.80861507799
T1188729,35913.58293095244
T1188730,42735.16191185198
T1188731,50121.9019875427
T1188732,30430.08692068711
T1188733,47479.6096994025
T1188734,61024.215631139996
T1188735,21219.82394457817
T1188736,28296.223617854743
T1188737,30108.044548229576
T1188738,22311.42030768283
T1188739,34958.62078860908
T1188740,35392.9258486269
T1188741,35459.9480516391
T1188742,47798.422179816065
T1188743,35103.94445891122
T1188744,39101.88609597946
T1188745,50662.180077003024
T1188746,41134.571507663095
T1188747,35722.31347124771
T1188748,47165.140031177354
T1188749,30211.048933386664
T1188750,29358.012605448188
T1188751,53684.765599369006
T1188752,23228.092129384688
T1188753,57100.205539570954
T1188754,35880.11675090849
T1188755,46952.41938595537
T1188756,35865.539611294436
T1188757,31825.819523035265
T1188758,55510.594796773476
T1188759,59459.13675674987
T1188760,41802.056725830684
T1188761,36069.51503840361
T1188762,52739.146073716256
T1188763,43306.30557505332
T1188764,24385.85127218133
T1188765,44014.43641068317
T1188766,35865.539611294436
T1188767,35863.03035158984
T1188768,26836.546938386873
T1188769,26264.907748778387
T1188770,49546.99319423848
T1188771,49203.01282260032
T1188772,35894.79903000567
T1188773,54806.48206799258
T1188774,39783.11305449124
T1188775,35171.36614419858
T1188776,25565.525256811194
T1188777,23913.662484551744
T1188778,21028.9961732537
T1188779,47001.11214504095
T1188780,46161.34205003961
T1188781,35913.58293095244
T1188782,48863.8748209352
T1188783,30065.611970688016
T1188784,27660.844518910282
T1188785,31324.790174201695
T1188786,46995.67095318193
T1188787,40302.10048270898
T1188788,39357.212331888026
T1188789,21621.708571237243
T1188790,27654.416783614328
T1188791,37863.33592247728
T1188792,26102.891891205898
T1188793,47116.007069268264
T1188794,35182.777241954784
T1188795,34904.71267500138
T1188796,31586.43503954939
T1188797,55446.15982276824
T1188798,38186.20727690086
T1188799,26931.612847149212
T1188800,63627.53373240447
T1188801,30471.138568123086
T1188802,25702.390590510797
T1188803,30036.907248779014
T1188804,26976.455480221113
T1188805,39175.98080962657
T1188806,31104.64429180807
T1188807,29078.751429722157
T1188808,35464.037202355896
T1188809,47242.38966847662
T1188810,26898.351427959926
T1188811,24615.991573518302
T1188812,37798.64289193247
T1188813,27169.930450437292
T1188814,35860.91422001925
T1188815,24365.67293255284
T1188816,35967.76257945181
T1188817,38113.27234773708
T1188818,29735.91200656753
T1188819,51753.33389294992
T1188820,39665.09315625316
T1188821,30537.679709902393
T1188822,47347.68477859238
T1188823,66667.25612318481
T1188824,55237.56264801245
T1188825,43439.56169334547
T1188826,46731.870690037766
T1188827,34776.102063913335
T1188828,36028.06416683502
T1188829,35628.72340846871
T1188830,21276.410325998528
T1188831,49603.714716177776
T1188832,36460.089409537184
T1188833,42877.67757644693
T1188834,23517.52855605355
T1188835,36094.0626529111
T1188836,27317.423514553
T1188837,35458.61323527545
T1188838,29779.16728310789
T1188839,18543.09712739164
T1188840,25895.736084873668
T1188841,45141.99978074802
T1188842,36052.48507250045
T1188843,35202.660603858596
T1188844,51507.231925852575
T1188845,38999.11423358053
T1188846,30322.91307784479
T1188847,40604.00988575997
T1188848,35176.12587369137
T1188849,29190.894741864973
T1188850,49931.701291985315
T1188851,47394.19406341659
T1188852,49039.399200180116
T1188853,35072.00933550987
T1188854,35722.562427817946
T1188855,35826.89313324816
T1188856,26742.09530379148
T1188857,39748.29092183414
T1188858,43464.22230881987
T1188859,42035.64656107489
T1188860,47944.2992233622
T1188861,35968.41501541156
T1188862,30840.955058191506
T1188863,23848.041418930636
T1188864,46765.373341706145
T1188865,35640.9923022401
T1188866,33985.04943379378
T1188867,35937.27774651043
T1188868,33218.09716540221
T1188869,29761.93286117347
T1188870,29760.817682694444
T1188871,46353.48116198971
T1188872,31243.501150802695
T1188873,36022.60095214392
T1188874,35476.34314816871
T1188875,52856.13349733654
T1188876,36021.33685737821
T1188877,33110.274339179035
T1188878,32397.02029427559
T1188879,25395.439911318546
T1188880,69077.10463888562
T1188881,35635.54639718139
T1188882,70051.4664637224
T1188883,48628.89710681767
T1188884,54202.336100681125
T1188885,38056.74617580354
T1188886,30040.87647629011
T1188887,33891.29517888839
T1188888,31282.77874329402
T1188889,23704.266916977205
T1188890,44512.42773229041
T1188891,29637.98055930113
T1188892,35671.664201148466
T1188893,25725.480408674233
T1188894,75618.73468114476
T1188895,36123.935645231715
T1188896,32473.430919926963
T1188897,34986.281450497394
T1188898,85220.0721276062
T1188899,35954.7773177617
T1188900,35071.402061924084
T1188901,34811.397051647975
T1188902,56651.14081183534
T1188903,57237.395708553784
T1188904,44804.66466586163
T1188905,30574.738941487256
T1188906,35769.280504889844
T1188907,23090.836886415727
T1188908,35607.6588480542
T1188909,56309.98909448227
T1188910,35607.6588480542
T1188911,47141.76416923622
T1188912,64911.632755581726
T1188913,77062.46091416586
T1188914,36356.97980585645
T1188915,26837.189887113484
T1188916,36356.97980585645
T1188917,44654.80794372326
T1188918,27165.34784371046
T1188919,55394.50086757375
T1188920,36187.12608751732
T1188921,46803.94982402428
T1188922,24311.210697295843
T1188923,38240.8676155541
T1188924,36356.97980585645
T1188925,20110.196582496865
T1188926,53247.857604804616
T1188927,53073.067854027824
T1188928,47806.260334963066
T1188929,35632.83997523052
T1188930,54714.54564105979
T1188931,31921.931568248896
T1188932,60796.4397796903
T1188933,30333.877142249192
T1188934,36594.18564496179
T1188935,26748.280451862407
T1188936,36600.50059072983
T1188937,30663.5152447554
T1188938,29092.046977457645
T1188939,38673.67183932043
T1188940,37887.24676498361
T1188941,49211.5868549965
T1188942,30835.14126494439
T1188943,34458.8567424224
T1188944,44771.80615103946
T1188945,56667.72007823842
T1188946,43891.68001361893
T1188947,23852.2840665803
T1188948,23065.641071614515
T1188949,46874.71765395749
T1188950,32448.309593441692
T1188951,49107.85038883555
T1188952,30311.343134702198
T1188953,29647.738354030844
T1188954,36207.37108751732
T1188955,50776.44329139098
T1188956,41188.66546158852
T1188957,35954.7773177617
T1188958,54846.72028523491
T1188959,78050.26938102493
T1188960,52036.819981088236
T1188961,47046.09841811823
T1188962,35839.98059443696
T1188963,57991.83284456844
T1188964,35873.47139458924
T1188965,67916.38559867787
T1188966,28799.954680239367
T1188967,35803.724890872414
T1188968,60239.6453590225
T1188969,43819.88065851261
T1188970,62946.648167369225
T1188971,37760.09758648314
T1188972,27412.970729208857
T1188973,35891.3851927617
T1188974,73815.55856676726
T1188975,60732.64784213435
T1188976,35954.7773177617
T1188977,39630.55813128118
T1188978,20195.991826607875
T1188979,55123.86259333966
T1188980,59395.09540922158
T1188981,31914.438188796277
T1188982,35828.15730415158
T1188983,41650.6338005579
T1188984,35851.666199447456
T1188985,25872.8261802371
T1188986,41929.1974022475
T1188987,44493.43466246848
T1188988,57865.2338512359
T1188989,36461.08681907121
T1188990,42225.658875727866
T1188991,24927.273041599834
T1188992,35854.8326927617
T1188993,30760.46977269011
T1188994,34014.15212453161
T1188995,23290.35200529883
T1188996,52587.982428068906
T1188997,35854.8326927617
T1188998,47459.950715959196
T1188999,29650.100812074164
T1189000,24968.101944427475
T1189001,36273.788093699084
T1189002,29693.12526374601
T1189003,61680.27609369162
T1189004,59042.472179889504
T1189005,20667.030082294306
T1189006,26885.679508359557
T1189007,35607.6588480542
T1189008,53784.90249096758
T1189009,26658.178067765544
T1189010,30926.953554641383
T1189011,65293.24369250144
T1189012,64671.90363982156
T1189013,30725.52259531342
T1189014,31618.849035328964
T1189015,31766.421774182483
T1189016,64911.632755581726
T1189017,35928.23476496095
T1189018,30734.52543129616
T1189019,35253.68006421658
T1189020,42389.78095739681
T1189021,47303.12619314449
T1189022,30454.729692172677
T1189023,34721.8103337787
T1189024,30443.186452018897
T1189025,26554.649651073487
T1189026,56644.9020615455
T1189027,36111.66147085541
T1189028,49520.09762180264
T1189029,22112.274600583096
T1189030,31018.276755054212
T1189031,46028.750893061944
T1189032,23144.53032035732
T1189033,33113.99376023167
T1189034,61169.801666130006
T1189035,30236.310445097137
T1189036,46101.7646239777
T1189037,30623.91804820519
T1189038,35795.95928162872
T1189039,35039.56371216008
T1189040,31373.20487827661
T1189041,49320.26464177574
T1189042,49708.584588807964
T1189043,43029.18815873077
T1189044,35187.18506325647
T1189045,53931.71311235602
T1189046,30709.402973088203
T1189047,48843.53425995421
T1189048,38125.81840473451
T1189049,40936.07902075224
T1189050,30718.352117506598
T1189051,38207.09894573558
T1189052,41074.920045097766
T1189053,36103.206381285796
T1189054,58467.592893975576
T1189055,52220.29085583466
T1189056,34634.441674816546
T1189057,34070.43287284044
T1189058,58576.05457667034
T1189059,41852.956662141296
T1189060,35637.35870088789
T1189061,69461.74210344099
T1189062,36175.1455712625
T1189063,59140.989953881464
T1189064,37858.47305896568
T1189065,47772.938700964776
T1189066,38744.7170658762
T1189067,33337.11393983787
T1189068,30869.820812801205
T1189069,29448.659718577732
T1189070,47000.73366746763
T1189071,30052.740053125555
T1189072,37611.16462523893
T1189073,48852.444248458414
T1189074,22894.965266240295
T1189075,35597.81431626391
T1189076,56345.76253308249
T1189077,25258.124992966583
T1189078,34658.20708223396
T1189079,39511.228532550595
T1189080,30909.69460435292
T1189081,56110.432583588336
T1189082,45685.879978735866
T1189083,56136.160136110804
T1189084,30811.528555968725
T1189085,37360.82583509193
T1189086,35314.78381891899
T1189087,35842.989657551574
T1189088,37844.5682480895
T1189089,35313.26289610243
T1189090,35434.03506121784
T1189091,35315.205248443985
T1189092,35434.03506121784
T1189093,35792.782871740295
T1189094,27141.184290425637
T1189095,60452.479431279346
T1189096,46914.2921365356
T1189097,34713.801376737814
T1189098,25983.657866073525
T1189099,31686.686609251425
T1189100,54958.55310216104
T1189101,30941.266456086654
T1189102,37804.341034776946
T1189103,37570.659254018945
T1189104,66804.36550472054
T1189105,52066.68455299357
T1189106,31732.713996988354
T1189107,39695.47488633296
T1189108,35288.143851627414
T1189109,47085.57080962539
T1189110,46234.22359390789
T1189111,34822.65477463942
T1189112,34931.308387234116
T1189113,23943.309906312803
T1189114,26326.397353334833
T1189115,34783.09396057848
T1189116,51510.06048278839
T1189117,25528.36050578651
T1189118,32134.41586465465
T1189119,25810.039017034458
T1189120,38783.957317386295
T1189121,22463.663053910484
T1189122,54210.616039724155
T1189123,31234.52415503464
T1189124,35323.70709059522
T1189125,34904.1854133244
T1189126,30001.873901004168
T1189127,47694.15123961863
T1189128,62071.4927516569
T1189129,34783.616239414805
T1189130,34847.369750899525
T1189131,55653.32510029618
T1189132,35848.427700540844
T1189133,26739.503128160595
T1189134,46112.355526999614
T1189135,34184.55391829714
T1189136,40765.20746860196
T1189137,26660.363910264285
T1189138,34847.369750899525
T1189139,27344.341089052345
T1189140,54374.83775851055
T1189141,43350.94991582091
T1189142,70378.93536682222
T1189143,29902.682681931994
T1189144,34866.20589989156
T1189145,30109.640703144516
T1189146,19508.66137385288
T1189147,39634.2065404126
T1189148,36042.437077962066
T1189149,47410.65937536646
T1189150,37296.1328045471
T1189151,35340.68873651774
T1189152,47002.15252043178
T1189153,60847.34458929952
T1189154,63738.034436290916
T1189155,38374.54643729202
T1189156,50983.87051480514
T1189157,35813.0278717403
T1189158,53329.676402648656
T1189159,35323.70709059522
T1189160,29413.797151725426
T1189161,40832.06500097107
T1189162,35212.95530300998
T1189163,22925.373693883765
T1189164,36086.3824755268
T1189165,38944.9208478796
T1189166,30486.116831603427
T1189167,33135.02267843464
T1189168,48623.40941922443
T1189169,29692.15369254337
T1189170,35317.97619732933
T1189171,29534.459169438906
T1189172,77176.23916540215
T1189173,51437.60567104879
T1189174,24858.067485382748
T1189175,46143.2564879474
T1189176,35396.65275407498
T1189177,36288.90954338244
T1189178,29432.005738328782
T1189179,35269.83349808121
T1189180,34875.73486186336
T1189181,29211.014797630432
T1189182,48734.03231005028
T1189183,35212.95530300998
T1189184,29533.50753012494
T1189185,31002.50980987328
T1189186,43095.665833210114
T1189187,41383.831365681435
T1189188,35269.83349808121
T1189189,49600.01380127615
T1189190,45858.42574156266
T1189191,66713.38455639794
T1189192,57221.85003187834
T1189193,35643.88217270619
T1189194,35295.71985070924
T1189195,53984.533133755
T1189196,34435.62664702001
T1189197,44170.16393717186
T1189198,44552.57810508983
T1189199,35626.58175782352
T1189200,30221.159016041118
T1189201,40223.83186064276
T1189202,36293.55996816387
T1189203,35043.012813662404
T1189204,60005.43580884236
T1189205,42496.57598439608
T1189206,30501.072187820733
T1189207,34989.79074032311
T1189208,39677.5676881167
T1189209,58331.317117901155
T1189210,41100.69596390367
T1189211,38187.36973211619
T1189212,55757.66420765064
T1189213,26003.885263112777
T1189214,43392.084261892254
T1189215,60611.719495748
T1189216,35624.487204624194
T1189217,51099.06971406944
T1189218,39940.49828810159
T1189219,35443.21369593503
T1189220,47682.258254364824
T1189221,37967.29483381064
T1189222,27336.978136775113
T1189223,44449.304267085325
T1189224,36548.829836571604
T1189225,25675.277628876247
T1189226,49831.55343617635
T1189227,19079.619531821158
T1189228,47177.14482310023
T1189229,18153.1968248305
T1189230,64438.5988419335
T1189231,47270.638846506525
T1189232,29889.244722915133
T1189233,38498.2789466648
T1189234,46954.531463730316
T1189235,22460.71146372722
T1189236,58222.85543520638
T1189237,35214.01545850656
T1189238,32365.092052917007
T1189239,35106.72274934216
T1189240,47116.40539862642
T1189241,35212.999256260715
T1189242,48817.727390784574
T1189243,20792.445990479788
T1189244,21251.965031361397
T1189245,45924.97082983366
T1189246,34882.19269914328
T1189247,22253.284238762484
T1189248,36047.64693970121
T1189249,59470.016509230656
T1189250,58438.14624726798
T1189251,20350.464310342228
T1189252,41117.354824722795
T1189253,50310.25200860356
T1189254,50974.623340612045
T1189255,49713.2266946419
T1189256,23299.9489532535
T1189257,28918.459466403438
T1189258,60659.05160710505
T1189259,35123.46854618048
T1189260,35260.76882100594
T1189261,46045.440463758496
T1189262,40974.83916012784
T1189263,46558.56351512402
T1189264,36694.83144787596
T1189265,20001.53748083279
T1189266,76484.91231608804
T1189267,55422.7512405874
T1189268,29420.60205512579
T1189269,31775.30527501244
T1189270,35643.88217270619
T1189271,39010.75257421247
T1189272,35296.14399102704
T1189273,49234.20898055804
T1189274,34982.31129781685
T1189275,51727.69880643673
T1189276,52930.54999119939
T1189277,48290.75899321074
T1189278,34892.00956834947
T1189279,33195.839100656936
T1189280,35308.18051733009
T1189281,20447.53104893621
T1189282,33812.73884174483
T1189283,25866.182163728936
T1189284,54808.91531396673
T1189285,30687.804158172807
T1189286,37659.87374998635
T1189287,34986.43063459577
T1189288,68182.46466125292
T1189289,64305.16204058449
T1189290,25173.774336290382
T1189291,48787.2532177964
T1189292,46230.224821915974
T1189293,39638.054825703344
T1189294,30164.054373928284
T1189295,23572.615308707667
T1189296,49462.16554242941
T1189297,34921.8476362134
T1189298,55884.94356542023
T1189299,34968.43467760187
T1189300,40433.912526278116
T1189301,28052.14482464069
T1189302,35454.67083703258
T1189303,35702.31498292436
T1189304,30869.701044387402
T1189305,21663.966930280832
T1189306,37772.69444890708
T1189307,30592.646765673944
T1189308,34765.58694228273
T1189309,77271.77370393297
T1189310,34828.29535586955
T1189311,54765.624028157676
T1189312,21311.23695741373
T1189313,70988.40753077608
T1189314,62740.7952754625
T1189315,79054.3412886652
T1189316,19094.868010360206
T1189317,43988.4314086083
T1189318,61769.107245759646
T1189319,43914.60708981568
T1189320,35702.31498292436
T1189321,58532.20849962346
T1189322,24044.948000577806
T1189323,28501.14962190423
T1189324,46802.63938415347
T1189325,22412.39536941654
T1189326,35530.38573176147
T1189327,32770.88869186385
T1189328,38010.17354498292
T1189329,48270.177432820194
T1189330,46450.8747960616
T1189331,30084.392775048815
T1189332,40688.05861529054
T1189333,34874.89663694926
T1189334,35160.28659207679
T1189335,40709.039211203286
T1189336,30087.937424877975
T1189337,30365.983912231935
T1189338,23353.048379386455
T1189339,27184.450446406925
T1189340,35050.253163364476
T1189341,43451.10441621662
T1189342,59419.226625549934
T1189343,27532.99008319376
T1189344,34837.457266870944
T1189345,42649.899888278895
T1189346,35160.79739500111
T1189347,34773.0765201198
T1189348,35895.247032245614
T1189349,63207.68693596046
T1189350,29834.477809623346
T1189351,46861.81255610593
T1189352,35626.68672503311
T1189353,38620.4733098034
T1189354,23523.633377316364
T1189355,58375.93400567473
T1189356,52956.25429191733
T1189357,30457.279516772647
T1189358,52814.71570750174
T1189359,85321.96853738287
T1189360,74367.44373129915
T1189361,51780.40759521339
T1189362,25162.50312321256
T1189363,62799.02628818347
T1189364,25820.247423480614
T1189365,37525.137451914336
T1189366,31439.878471760978
T1189367,30515.644656346827
T1189368,35707.540044308895
T1189369,30480.065525214235
T1189370,35332.92312727404
T1189371,24532.664665865366
T1189372,41862.71080676318
T1189373,44040.255840767444
T1189374,31148.275466914874
T1189375,46362.293021499616
T1189376,52981.73808270461
T1189377,37501.58925041571
T1189378,58822.52377885062
T1189379,35337.854628758374
T1189380,40589.083187250195
T1189381,45524.98936125532
T1189382,48679.56081301233
T1189383,37569.95059368506
T1189384,75968.27301758081
T1189385,42592.96949082776
T1189386,34883.92225089953
T1189387,45234.211541169294
T1189388,63018.43225973645
T1189389,48247.927265618266
T1189390,42472.679483083775
T1189391,28799.82062776945
T1189392,30181.696510461406
T1189393,32035.32842969446
T1189394,42947.01331033474
T1189395,35528.24911061156
T1189396,34883.92225089953
T1189397,54210.36245534693
T1189398,31597.398318563555
T1189399,46692.18925549957
T1189400,67099.00065426501
T1189401,63018.43225973645
T1189402,21459.539528236306
T1189403,29149.205171951027
T1189404,35754.10125130634
T1189405,42452.147236166
T1189406,24425.497424175657
T1189407,24746.20883027981
T1189408,23607.99768200946
T1189409,37478.33146228582
T1189410,35237.746767311975
T1189411,69447.45670831374
T1189412,57200.01934157242
T1189413,58896.25249511227
T1189414,35148.491449188296
T1189415,26302.26030447604
T1189416,52051.25104839688
